Username,label,Time,action
老客暖暖小煜 08:38,"['', '老客']",08:38,['加购了 【0324069】不退换美国直邮 LULU Ripstop Packable男半拉链长']
新客胖丢 08:38,"['', '新客']",08:38,['在几号链接']
新客meixue 08:38,"['', '新客']",08:38,['从推荐来了']
未关注新客Apple 08:38,"['未关注', '新客']",08:38,['从推荐来了']
老客Cdmkl 08:38,"['', '老客']",08:38,['点击了 【女店】不退换 美国直邮 CK 男士渲染短袖T恤小标【40JP240】']
老客淇淇小盆友 08:38,"['', '老客']",08:38,['从推荐来了']
新客俺们那旮都是东北人啊 08:38,"['', '新客']",08:38,['点击了 【女店】不退换 美国直邮 CK 男士渲染短袖T恤小标【40JP240】']
新客田田蜜蜜蜜(-_^) 08:38,"['', '新客']",08:38,['点击了 【0331006】不退换 美国直邮  CK 女士无袖背心【40WP247】']
老客辰辰洋洋 08:38,"['', '老客']",08:38,['点击了 【0331013】不退换美国直邮CK男士短袖T恤刺绣小标款 【40HP265】']
未关注新客tbNick_96t06 08:38,"['未关注', '新客']",08:38,['进入直播间']
新客LOVE承奇 08:38,"['', '新客']",08:38,['从推荐来了']
老客小旺旺 08:38,"['', '老客']",08:38,['进入直播间']
新客俺们那旮都是东北人啊 08:38,"['', '新客']",08:38,['点击了 【0329028】不退换美国直邮极度干燥 男士 短袖T恤【M1010967A】']
新客victor379 08:38,"['', '新客']",08:38,['从推荐来了']
老客景昱弈森 08:38,"['', '老客']",08:38,['进入直播间']
未关注新客tbNick_96t06 08:38,"['未关注', '新客']",08:38,['从推荐来了']
未关注新客小鱼儿 08:39,"['未关注', '新客']",08:39,['从推荐来了']
老客sallys有有 08:39,"['', '老客']",08:39,['从直播频道关注来了']
新客胖丢 08:39,"['', '新客']",08:39,['你穿的几码']
新客多彩de苏打yu 08:39,"['', '新客']",08:39,['进入直播间']
未关注新客pochibb:柠檬 08:39,"['未关注', '新客']",08:39,['进入直播间']
未关注新客pochibb:草莓 08:39,"['未关注', '新客']",08:39,['进入直播间']
未关注新客pochibb:开发测试1 08:39,"['未关注', '新客']",08:39,['进入直播间']
未关注新客panfei801202 08:39,"['未关注', '新客']",08:39,['从推荐来了']
未关注新客tbNick_ho587 08:39,"['未关注', '新客']",08:39,['进入直播间']
未关注新客晚霞 08:39,"['未关注', '新客']",08:39,['进入直播间']
新客milude浅浅 08:39,"['', '新客']",08:39,['从直播频道关注来了']
老客暖暖小煜 08:39,"['', '老客']",08:39,['点击了 【A3001】不退换 美国直邮LULU Pleat to Street 女士百褶裙']
老客床铺爱唱歌哦 08:38,"['', '老客']",08:38,['点击了 【女店】不退换美国直邮 真实*信仰男士内裤套装【134949】']
未关注新客tbNick_96t06 08:39,"['未关注', '新客']",08:39,['点击了 【女店】不退换 美国直邮 DKNY 女士 短袖T恤【B3360167】']
新客LOVE承奇 08:39,"['', '新客']",08:39,['点击了 【女店】不退换美国直邮 汤*米 抽绳卫裤【7185743 】']
新客Again6666 08:38,"['', '新客']",08:38,['点击了 【女店】不退换 美国直邮 AF 童卫裤【0118-018】']
老客请叫我抠抠 08:38,"['', '老客']",08:38,['点击了 【0331024】不退换美国直邮 拉*夫男 短袖polo【710794276】']
新客火焱森林鱼儿 08:39,"['', '新客']",08:39,['点击了 【女店】不退换 美国直邮LO*LE 男士抽绳休闲裤【无吊牌】']
新客俺们那旮都是东北人啊 08:39,"['', '新客']",08:39,['点击了 【0324041】不退换 美国直邮拉*夫男短袖T恤大马标 【710929625】']
新客清妹 08:39,"['', '新客']",08:39,['点击了 【女店】不退换 美国直邮 DKNY 女士 短袖T恤【B3360167】']
老客yykyykyyk 08:39,"['', '老客']",08:39,['进入直播间']
老客笑傲姣湖 08:39,"['', '老客']",08:39,['进入直播间']
未关注新客用户_33374504 08:39,"['未关注', '新客']",08:39,['从推荐来了']
老客jiaojiao81355 08:38,"['', '老客']",08:38,['点击了 【0331014】不退换 美国直邮  c*k 女款牛仔衬衣外套【40WP913】']
新客茜茜 08:39,"['', '新客']",08:39,['从推荐来了']
未关注新客tbNick_ho587 08:39,"['未关注', '新客']",08:39,['从推荐来了']
新客亲亲老婆的亲亲老公 08:39,"['', '新客']",08:39,['从直播频道关注来了']
新客晶莹桃子1 08:39,"['', '新客']",08:39,['从直播频道关注来了']
新客清妹 08:39,"['', '新客']",08:39,['进入直播间']
未关注新客Yyyyyyyye88 08:39,"['未关注', '新客']",08:39,['从推荐来了']
老客淇淇小盆友 08:39,"['', '老客']",08:39,['点击了 【女店 】不退换美国直邮  哥伦*比亚 男士 短裤 【AM0146】']
老客请叫我抠抠 08:39,"['', '老客']",08:39,['先拍个跟单 再努力拍点其他行吗？哈哈哈']
新客LOVE承奇 08:39,"['', '新客']",08:39,['点击了 【女店】不退换 美国直邮 32°HEAT 女士连衣裙【1349179】']
新客俺们那旮都是东北人啊 08:39,"['', '新客']",08:39,['点击了 【0331015】不退换 美国直邮 拉*夫 男士拉链外套 【71091450】']
新客伊丽莎 08:39,"['', '新客']",08:39,['从推荐来了']
未关注新客晚霞 08:39,"['未关注', '新客']",08:39,['点击了 【女店 】 不退换 美国直邮 j*CREW  女士斜扣针织衫【NA6434】']
老客景昱弈森 08:39,"['', '老客']",08:39,['点击了 【女店】不退换美国直邮 汤*米 抽绳卫裤【7185743 】']
新客LOVE承奇 08:39,"['', '新客']",08:39,['点击了 【0331048】不退换美国直邮香蕉共*和*国男短袖T送橙色短袖T，XS']
老客淇淇小盆友 08:39,"['', '老客']",08:39,['点击了 【女店】不退换美国直邮 海*鸥女士长袖针织衫【1058】']
老客请叫我抠抠 08:39,"['', '老客']",08:39,['点击了 【0324069】不退换美国直邮 LULU Ripstop Packable男半拉链长']
新客海獭饲养员小萌酱 08:39,"['', '新客']",08:39,['从推荐来了']
未关注新客纽扣嘉嘉 08:39,"['未关注', '新客']",08:39,['从推荐来了']
未关注新客lj31022206 08:39,"['未关注', '新客']",08:39,['从推荐来了']
新客泰阳666 08:39,"['', '新客']",08:39,['从推荐来了']
新客茶叶咖啡 08:39,"['', '新客']",08:39,['从推荐来了']
老客床铺爱唱歌哦 08:39,"['', '老客']",08:39,['点击了 【女店】不退换 美国直邮 拉*夫  抱*枕']
新客多彩de苏打yu 08:40,"['', '新客']",08:40,['进入直播间']
未关注新客pochibb:柠檬 08:40,"['未关注', '新客']",08:40,['进入直播间']
未关注新客pochibb:草莓 08:40,"['未关注', '新客']",08:40,['进入直播间']
未关注新客pochibb:开发测试1 08:40,"['未关注', '新客']",08:40,['进入直播间']
未关注新客bxxxxxbaby 08:40,"['未关注', '新客']",08:40,['从推荐来了']
新客最真的梦 08:40,"['', '新客']",08:40,['从推荐来了']
未关注新客霸气00后 08:40,"['未关注', '新客']",08:40,['进入直播间']
老客景昱弈森 08:39,"['', '老客']",08:39,['加购了 【0323019】不退换美国直邮  af 男士休闲裤【0413-288】']
老客用户_86721016 08:39,"['', '老客']",08:39,['从推荐来了']
老客yulu622529 08:40,"['', '老客']",08:40,['进入直播间']
新客海獭饲养员小萌酱 08:39,"['', '新客']",08:39,['点击了 【女店】不退换 美国直邮 拉*夫  抱*枕']
未关注新客纽扣嘉嘉 08:39,"['未关注', '新客']",08:39,['点击了 【女店 】单拍不发 不退换美国直邮 拉*夫 女圆领短袖T恤小标 内']
新客亲亲老婆的亲亲老公 08:39,"['', '新客']",08:39,['点击了 【0324069】不退换美国直邮 LULU Ripstop Packable男半拉链长']
老客捷宝贝3311 08:39,"['', '老客']",08:39,['点击了 【0324069】不退换美国直邮 LULU Ripstop Packable男半拉链长']
新客LOVE承奇 08:39,"['', '新客']",08:39,['点击了 【女店】不退换美国直邮 老佛爷 女士连衣裙拼色款【LD2AE702】']
老客请叫我抠抠 08:39,"['', '老客']",08:39,['点击了 【A1121】不退换美国直邮  猫头*鹰 男士短袖T恤']
新客俺们那旮都是东北人啊 08:39,"['', '新客']",08:39,['点击了 【0331031】不退换 美国直邮  CK 男士短袖T恤【cjct8821】']
老客桐桐乐乐呀 08:40,"['', '老客']",08:40,['从推荐来了']
老客tbNick_pijul 08:40,"['', '老客']",08:40,['从直播频道关注来了']
新客泰阳666 08:39,"['', '新客']",08:39,['点击了 【0324069】不退换美国直邮 LULU Ripstop Packable男半拉链长']
老客jiaojiao81355 08:39,"['', '老客']",08:39,['点击了 【0331039】不退换 美国直邮  G*A*P 女士长袖针织衫【408682】']
新客晶莹桃子1 08:39,"['', '新客']",08:39,['点击了 【女店】不退换 美国直邮 AF 童卫裤【0118-018】']
老客景昱弈森 08:39,"['', '老客']",08:39,['点击了 【女店 】 不退换 美国直邮 j*CREW  女士斜扣针织衫【NA6434】']
新客LOVE承奇 08:39,"['', '新客']",08:39,['点击了 【女店】不退换美国直邮 c*o*s 女连衣裙  羊毛100%【0818659】']
老客淇淇小盆友 08:39,"['', '老客']",08:39,['点击了 【女店】不退换 美国直邮LO*LE 男士抽绳休闲裤【无吊牌】']
新客胖丢 08:39,"['', '新客']",08:39,['点击了 【女店 】单拍不发 不退换美国直邮 拉*夫 女圆领短袖T恤小标 内']
老客请叫我抠抠 08:40,"['', '老客']",08:40,['点击了 【女店 】单拍不发 不退换美国直邮 拉*夫 女圆领短袖T恤小标 内']
新客俺们那旮都是东北人啊 08:39,"['', '新客']",08:39,['点击了 【女店】不退换美国直邮 真实*信仰男士内裤套装【134949】']
未关注新客大鲸鱼 08:40,"['未关注', '新客']",08:40,['进入直播间']
新客果爸、， 08:40,"['', '新客']",08:40,['从推荐来了']
新客lpppp爱睡懒觉 08:40,"['', '新客']",08:40,['从推荐来了']
未关注新客莫墨323 08:40,"['未关注', '新客']",08:40,['进入直播间']
老客sallys有有 08:40,"['', '老客']",08:40,['从直播频道关注来了']
老客清晨暖阳 08:40,"['', '老客']",08:40,['从直播频道关注来了']
新客爱吃肉肉的肉肉SKR 08:40,"['', '新客']",08:40,['从推荐来了']
未关注新客云彩 08:40,"['未关注', '新客']",08:40,['从推荐来了']
老客胖胖小猫1117 08:40,"['', '老客']",08:40,['从推荐来了']
新客爱奥利奥的李奥利 08:40,"['', '新客']",08:40,['从直播频道关注来了']
未关注新客大鲸鱼 08:40,"['未关注', '新客']",08:40,['从推荐来了']
老客爱吃豆瓣全鱼的嘟嘟很乐观 08:40,"['', '老客']",08:40,['从推荐来了']
未关注新客笑笑Sanny 08:40,"['未关注', '新客']",08:40,['从推荐来了']
新客taoliman1158 08:40,"['', '新客']",08:40,['从直播频道关注来了']
新客浪里白条999 08:40,"['', '新客']",08:40,['从直播频道关注来了']
未关注新客虾米 08:40,"['未关注', '新客']",08:40,['从推荐来了']
老客jiaojiao81355 08:40,"['', '老客']",08:40,['点击了 【0331024】不退换美国直邮 拉*夫男 短袖polo【710794276】']
老客yulu622529 08:40,"['', '老客']",08:40,['点击了 【女店 】不退换美国直邮  哥伦*比亚 男士 短裤 【AM0146】']
新客晶莹桃子1 08:40,"['', '新客']",08:40,['点击了 【女店 】单拍不发 不退换美国直邮 拉*夫 女圆领短袖T恤小标 内']
新客milude浅浅 08:40,"['', '新客']",08:40,['点击了 【女店】不退换 美国直邮 CK 女士短款圆领卫衣 【CJCT3751】']
新客LOVE承奇 08:40,"['', '新客']",08:40,['点击了 【女店 】 不退换 美国直邮 j*CREW  女士斜扣针织衫【NA6434】']
老客胖丢 08:40,"['', '老客']",08:40,['点击了 【女店 】单拍不发 不退换美国直邮 拉*夫 女圆领短袖T恤小标 内']
老客请叫我抠抠 08:40,"['', '老客']",08:40,['有运费']
新客田田蜜蜜蜜(-_^) 08:40,"['', '新客']",08:40,['点击了 【女店 】单拍不发 不退换美国直邮 拉*夫 女圆领短袖T恤小标 内']
老客jucy 08:40,"['', '老客']",08:40,['点击了 【女店 】单拍不发 不退换美国直邮 拉*夫 女圆领短袖T恤小标 内']
老客桐桐乐乐呀 08:40,"['', '老客']",08:40,['点击了 【A3001】不退换 美国直邮LULU Pleat to Street 女士百褶裙']
新客脱水de萝卜 08:40,"['', '新客']",08:40,['从推荐来了']
未关注新客大鲸鱼 08:40,"['未关注', '新客']",08:40,['点击了 【0324069】不退换美国直邮 LULU Ripstop Packable男半拉链长']
老客胖丢 08:40,"['', '老客']",08:40,['购买了 【女店 】单拍不发 不退换美国直邮 拉*夫 女圆领短袖T恤小标 内']
未关注新客猫酱酱啦啦啦 08:40,"['未关注', '新客']",08:40,['进入直播间']
未关注新客lyxbiu 08:40,"['未关注', '新客']",08:40,['进入直播间']
老客桐桐乐乐呀 08:40,"['', '老客']",08:40,['点击了 【女店】不退换 美国直邮 AF 童卫裤【0118-018】']
老客xlh3027 08:40,"['', '老客']",08:40,['从直播频道关注来了']
新客果爸、， 08:40,"['', '新客']",08:40,['加购了 【女店】不退换 美国直邮 CK 男士渲染短袖T恤小标【40JP240】']
老客阿庸阿庸啊哈哈哈哈 08:40,"['', '老客']",08:40,['从推荐来了']
老客小瘦子 08:40,"['', '老客']",08:40,['从推荐来了']
新客多彩de苏打yu 08:41,"['', '新客']",08:41,['进入直播间']
未关注新客pochibb:柠檬 08:41,"['未关注', '新客']",08:41,['进入直播间']
未关注新客pochibb:草莓 08:41,"['未关注', '新客']",08:41,['进入直播间']
未关注新客pochibb:开发测试1 08:41,"['未关注', '新客']",08:41,['进入直播间']
老客叮叮当乐淘 08:41,"['', '老客']",08:41,['进入直播间']
未关注新客章元元的宝贝 08:41,"['未关注', '新客']",08:41,['从推荐来了']
未关注新客赢盈爃 08:41,"['未关注', '新客']",08:41,['从推荐来了']
老客桐桐乐乐呀 08:40,"['', '老客']",08:40,['点击了 【0331014】不退换 美国直邮  c*k 女款牛仔衬衣外套【40WP913】']
新客是吃货初遇18 08:41,"['', '新客']",08:41,['从直播频道关注来了']
老客jiaojiao81355 08:40,"['', '老客']",08:40,['点击了 【0331023】不退换美国直邮拉*夫男士短袖T恤印花款 【710899496']
老客阿庸阿庸啊哈哈哈哈 08:41,"['', '老客']",08:41,['点击了 【女店 】单拍不发 不退换美国直邮 拉*夫 女圆领短袖T恤小标 内']
老客xlh3027 08:40,"['', '老客']",08:40,['点击了 【女店 】单拍不发 不退换美国直邮 拉*夫 女圆领短袖T恤小标 内']
老客sallys有有 08:40,"['', '老客']",08:40,['点击了 【女店 】单拍不发 不退换美国直邮 拉*夫 女圆领短袖T恤小标 内']
老客yulu622529 08:40,"['', '老客']",08:40,['点击了 【女店】不退换美国直邮 老佛爷 女士连衣裙拼色款【LD2AE702】']
新客LOVE承奇 08:40,"['', '新客']",08:40,['点击了 【女店】不退换美国直邮 海*鸥女士长袖针织衫【1058】']
老客微笑妈123 08:41,"['', '老客']",08:41,['加购了 【女店 】单拍不发 不退换美国直邮 拉*夫 女圆领短袖T恤小标 内']
老客收放自如的胖胖猪 08:41,"['', '老客']",08:41,['从推荐来了']
老客桐桐乐乐呀 08:40,"['', '老客']",08:40,['点击了 【0331046】不退换美国直邮 AF 女 连体裤']
新客果爸、， 08:41,"['', '新客']",08:41,['点击了 【0331011】不退换美国直邮 CK女士宽松版牛仔衬衫外套 【4OWP241']
老客爱吃豆瓣全鱼的嘟嘟很乐观 08:40,"['', '老客']",08:40,['点击了 【0323019】不退换美国直邮  af 男士休闲裤【0413-288】']
新客LOVE承奇 08:40,"['', '新客']",08:40,['点击了 【0331046】不退换美国直邮 AF 女 连体裤']
老客悠悠 08:41,"['', '老客']",08:41,['从推荐来了']
老客樱迅8023(-_^) 08:41,"['', '老客']",08:41,['从推荐来了']
未关注新客媛儿008 08:41,"['未关注', '新客']",08:41,['从推荐来了']
未关注新客小鲸鱼fsq 08:41,"['未关注', '新客']",08:41,['从推荐来了']
老客爱吃豆瓣全鱼的嘟嘟很乐观 08:41,"['', '老客']",08:41,['点击了 【女店】不退换 美国直邮 AF 童卫裤【0118-018】']
老客请叫我抠抠 08:41,"['', '老客']",08:41,['来来来，看下63号']
老客婷ing029 08:41,"['', '老客']",08:41,['进入直播间']
未关注新客YYY风过无痕 08:41,"['未关注', '新客']",08:41,['从推荐来了']
新客依妮幽幽 08:41,"['', '新客']",08:41,['进入直播间']
未关注新客宝贝琳0711 08:41,"['未关注', '新客']",08:41,['进入直播间']
老客cqw1994 08:41,"['', '老客']",08:41,['进入直播间']
老客tbNick 08:41,"['', '老客']",08:41,['进入直播间']
老客CissceWen 08:41,"['', '老客']",08:41,['从推荐来了']
新客果爸、， 08:41,"['', '新客']",08:41,['从推荐来了']
新客凌凌冰 08:41,"['', '新客']",08:41,['从推荐来了']
老客jiaojiao81355 08:41,"['', '老客']",08:41,['进入直播间']
老客楠沐墨焱 08:41,"['', '老客']",08:41,['从直播频道关注来了']
老客糯糯香儿 08:41,"['', '老客']",08:41,['从推荐来了']
老客爱吃家庭蛋挞的初代 08:41,"['', '老客']",08:41,['从推荐来了']
老客奋斗forever1314 08:41,"['', '老客']",08:41,['从推荐来了']
老客婷ing029 08:41,"['', '老客']",08:41,['从推荐来了']
未关注新客用户_23490569 08:41,"['未关注', '新客']",08:41,['从推荐来了']
新客大有谦 08:41,"['', '新客']",08:41,['进入直播间']
老客jiaojiao81355 08:41,"['', '老客']",08:41,['加购了 【女店 】单拍不发 不退换美国直邮 拉*夫 女圆领短袖T恤小标 内']
老客爱吃家庭蛋挞的初代 08:41,"['', '老客']",08:41,['点击了 【女店 】单拍不发 不退换美国直邮 拉*夫 女圆领短袖T恤小标 内']
老客xlh3027 08:41,"['', '老客']",08:41,['点击了 【女店】不退换美国直邮 汤*米 抽绳卫裤【7185743 】']
老客爱吃豆瓣全鱼的嘟嘟很乐观 08:41,"['', '老客']",08:41,['点击了 【女店】不退换美国直邮 海*鸥女士长袖针织衫【1058】']
老客sallys有有 08:41,"['', '老客']",08:41,['点击了 【女店 】单拍不发 不退换美国直邮 拉*夫 女圆领短袖T恤小标 内']
新客LOVE承奇 08:41,"['', '新客']",08:41,['点击了 【0331039】不退换 美国直邮  G*A*P 女士长袖针织衫【408682】']
老客橙子15667 08:41,"['', '老客']",08:41,['进入直播间']
老客tbNick 08:41,"['', '老客']",08:41,['从直播频道关注来了']
新客冬日夏云999188 08:41,"['', '新客']",08:41,['从推荐来了']
老客叮叮当乐淘 08:41,"['', '老客']",08:41,['点击了 【女店 】 不退换 美国直邮 j*CREW  女士斜扣针织衫【NA6434】']
老客爱吃豆瓣全鱼的嘟嘟很乐观 08:41,"['', '老客']",08:41,['点击了 【女店】不退换 美国直邮 CK 男士渲染短袖T恤小标【40JP240】']
新客如桐 08:41,"['', '新客']",08:41,['点击了 【女店 】单拍不发 不退换美国直邮 拉*夫 女圆领短袖T恤小标 内']
老客程成 08:41,"['', '老客']",08:41,['从直播频道关注来了']
老客请叫我抠抠 08:41,"['', '老客']",08:41,['从推荐来了']
老客米糖0135 08:42,"['', '老客']",08:42,['从推荐来了']
老客车车 08:42,"['', '老客']",08:42,['进入直播间']
未关注新客冰蓝 08:42,"['未关注', '新客']",08:42,['从推荐来了']
未关注新客坏佳佳 08:41,"['未关注', '新客']",08:41,['从推荐来了']
老客请叫我抠抠 08:42,"['', '老客']",08:42,['这是个啥色']
新客大有谦 08:42,"['', '新客']",08:42,['进入直播间']
新客多彩de苏打yu 08:42,"['', '新客']",08:42,['进入直播间']
未关注新客pochibb:柠檬 08:42,"['未关注', '新客']",08:42,['进入直播间']
未关注新客pochibb:草莓 08:42,"['未关注', '新客']",08:42,['进入直播间']
未关注新客pochibb:开发测试1 08:42,"['未关注', '新客']",08:42,['进入直播间']
新客小伟 08:42,"['', '新客']",08:42,['从推荐来了']
新客无敌美少女遥遥 08:42,"['', '新客']",08:42,['从推荐来了']
老客奋斗forever1314 08:41,"['', '老客']",08:41,['点击了 【女店 】单拍不发 不退换美国直邮 拉*夫 女圆领短袖T恤小标 内']
老客爱吃豆瓣全鱼的嘟嘟很乐观 08:42,"['', '老客']",08:42,['点击了 【0331037】 不退换美国直邮 AF男士休闲短裤【0888-120】']
未关注新客茉莉 08:42,"['未关注', '新客']",08:42,['进入直播间']
新客Jane 08:42,"['', '新客']",08:42,['从推荐来了']
老客jiaojiao81355 08:42,"['', '老客']",08:42,['进入直播间']
未关注老客Kitty淼淼 08:42,"['未关注', '老客']",08:42,['进入直播间']
老客三颗小牙牙 08:42,"['', '老客']",08:42,['从推荐来了']
老客请叫我抠抠 08:42,"['', '老客']",08:42,['点击了 【A1121】不退换美国直邮  猫头*鹰 男士短袖T恤']
老客橙子15667 08:42,"['', '老客']",08:42,['点击了 【A1121】不退换美国直邮  猫头*鹰 男士短袖T恤']
老客tbNick 08:41,"['', '老客']",08:41,['点击了 【女店 】单拍不发 不退换美国直邮 拉*夫 女圆领短袖T恤小标 内']
老客楠沐墨焱 08:42,"['', '老客']",08:42,['点击了 【0331031】不退换 美国直邮  CK 男士短袖T恤【cjct8821】']
老客奋斗forever1314 08:41,"['', '老客']",08:41,['点击了 【女店】不退换 美国直邮 32°HEAT 女士连衣裙【1349179】']
老客叮叮当乐淘 08:41,"['', '老客']",08:41,['点击了 【A1121】不退换美国直邮  猫头*鹰 男士短袖T恤']
老客爱吃豆瓣全鱼的嘟嘟很乐观 08:41,"['', '老客']",08:41,['点击了 【0331011】不退换美国直邮 CK女士宽松版牛仔衬衫外套 【4OWP241']
新客如桐 08:41,"['', '新客']",08:41,['点击了 【A1121】不退换美国直邮  猫头*鹰 男士短袖T恤']
新客tanchizhu888 08:42,"['', '新客']",08:42,['从推荐来了']
未关注新客田田158 08:42,"['未关注', '新客']",08:42,['从推荐来了']
老客尧尧妈妈 08:41,"['', '老客']",08:41,['我今天买了好多']
老客小狐狸a01 08:42,"['', '老客']",08:42,['进入直播间']
新客汤圆妈 08:42,"['', '新客']",08:42,['进入直播间']
老客车车 08:42,"['', '老客']",08:42,['加购了 【A1121】不退换美国直邮  猫头*鹰 男士短袖T恤']
老客叮叮当乐淘 08:42,"['', '老客']",08:42,['51号链接看看，胸围多少']
老客TB_95978751 08:42,"['', '老客']",08:42,['从推荐来了']
新客庆宝 08:42,"['', '新客']",08:42,['从推荐来了']
老客直率菇凉 08:42,"['', '老客']",08:42,['从推荐来了']
老客车车 08:42,"['', '老客']",08:42,['加购了 【女店 】单拍不发 不退换美国直邮 拉*夫 女圆领短袖T恤小标 内']
老客苹果帮?? 08:42,"['', '老客']",08:42,['从直播频道关注来了']
老客伊舒飞婷1023 08:42,"['', '老客']",08:42,['从推荐来了']
新客柠檬球 08:42,"['', '新客']",08:42,['从推荐来了']
新客汤圆妈 08:42,"['', '新客']",08:42,['点击了 【0324069】不退换美国直邮 LULU Ripstop Packable男半拉链长']
新客Jane 08:42,"['', '新客']",08:42,['点击了 【女店 】单拍不发 不退换美国直邮 拉*夫 女圆领短袖T恤小标 内']
老客米糖0135 08:42,"['', '老客']",08:42,['点击了 【0324069】不退换美国直邮 LULU Ripstop Packable男半拉链长']
老客请叫我抠抠 08:42,"['', '老客']",08:42,['点击了 【0331039】不退换 美国直邮  G*A*P 女士长袖针织衫【408682】']
老客爱吃豆瓣全鱼的嘟嘟很乐观 08:42,"['', '老客']",08:42,['点击了 【0331039】不退换 美国直邮  G*A*P 女士长袖针织衫【408682】']
老客淇淇小盆友 08:42,"['', '老客']",08:42,['加购了 【0323019】不退换美国直邮  af 男士休闲裤【0413-288】']
新客如桐 08:42,"['', '新客']",08:42,['点击了 【A1121】不退换美国直邮  猫头*鹰 男士短袖T恤']
新客___SummerT 08:42,"['', '新客']",08:42,['点击了 【女店 】单拍不发 不退换美国直邮 拉*夫 女圆领短袖T恤小标 内']
新客大西瓜ange_10l 08:42,"['', '新客']",08:42,['，']
老客胖丢 08:42,"['', '老客']",08:42,['进入直播间']
老客鱼小嘟嘟2006 08:42,"['', '老客']",08:42,['从推荐来了']
老客TB_95978751 08:42,"['', '老客']",08:42,['点击了 【女店 】单拍不发 不退换美国直邮 拉*夫 女圆领短袖T恤小标 内']
新客Jane 08:42,"['', '新客']",08:42,['点击了 【女店】不退换 美国直邮 AF 童卫裤【0118-018】']
老客请叫我抠抠 08:42,"['', '老客']",08:42,['点击了 【女店】不退换 美国直邮 AF 童卫裤【0118-018】']
老客橙子15667 08:42,"['', '老客']",08:42,['点击了 【女店】不退换美国直邮 海*鸥女士长袖针织衫【1058】']
老客爱吃豆瓣全鱼的嘟嘟很乐观 08:42,"['', '老客']",08:42,['点击了 【女店】不退换 美国直邮 CK 女士短款圆领卫衣 【CJCT3751】']
新客飞扬飞扬gy 08:42,"['', '新客']",08:42,['从推荐来了']
老客cqw1994 08:42,"['', '老客']",08:42,['进入直播间']
新客庆宝 08:42,"['', '新客']",08:42,['加购了 【A1121】不退换美国直邮  猫头*鹰 男士短袖T恤']
新客多彩de苏打yu 08:43,"['', '新客']",08:43,['进入直播间']
未关注新客pochibb:柠檬 08:43,"['未关注', '新客']",08:43,['进入直播间']
未关注新客pochibb:草莓 08:43,"['未关注', '新客']",08:43,['进入直播间']
未关注新客pochibb:开发测试1 08:43,"['未关注', '新客']",08:43,['进入直播间']
新客麻里叶子ls 08:43,"['', '新客']",08:43,['进入直播间']
未关注新客笑呵呵小白船 08:43,"['未关注', '新客']",08:43,['从推荐来了']
老客浪漫水芙蓉 08:43,"['', '老客']",08:43,['从推荐来了']
新客这绿洲是被野火烧过吧 08:43,"['', '新客']",08:43,['从直播频道关注来了']
老客xxwl198666 08:43,"['', '老客']",08:43,['从直播频道关注来了']
老客壹次心Amy 08:43,"['', '老客']",08:43,['从直播频道关注来了']
老客xxwl198666 08:43,"['', '老客']",08:43,['加购了 【A1121】不退换美国直邮  猫头*鹰 男士短袖T恤']
老客直率菇凉 08:42,"['', '老客']",08:42,['点击了 【女店】不退换美国直邮 老佛爷 女士连衣裙拼色款【LD2AE702】']
老客陈家有二丫 08:42,"['', '老客']",08:42,['点击了 【A1121】不退换美国直邮  猫头*鹰 男士短袖T恤']
新客大西瓜ange_10l 08:43,"['', '新客']",08:43,['点击了 【A3001】不退换 美国直邮LULU Pleat to Street 女士百褶裙']
老客胖丢 08:42,"['', '老客']",08:42,['点击了 【女店 】 不退换 美国直邮 j*CREW  女士斜扣针织衫【NA6434】']
老客苹果帮?? 08:42,"['', '老客']",08:42,['点击了 【A1121】不退换美国直邮  猫头*鹰 男士短袖T恤']
老客伊舒飞婷1023 08:43,"['', '老客']",08:43,['点击了 【0331048】不退换美国直邮香蕉共*和*国男短袖T送橙色短袖T，XS']
老客TB_95978751 08:42,"['', '老客']",08:42,['点击了 【女店】不退换 美国直邮 DKNY 女士 短袖T恤【B3360167】']
新客汤圆妈 08:42,"['', '新客']",08:42,['点击了 【0331039】不退换 美国直邮  G*A*P 女士长袖针织衫【408682】']
老客橙子15667 08:42,"['', '老客']",08:42,['点击了 【女店 】 不退换 美国直邮 j*CREW  女士斜扣针织衫【NA6434】']
老客叮叮当乐淘 08:42,"['', '老客']",08:42,['点击了 【女店】不退换美国直邮 海*鸥女士长袖针织衫【1058】']
老客爱吃豆瓣全鱼的嘟嘟很乐观 08:42,"['', '老客']",08:42,['点击了 【0331031】不退换 美国直邮  CK 男士短袖T恤【cjct8821】']
新客如桐 08:42,"['', '新客']",08:42,['点击了 【女店】不退换美国直邮 老佛爷 女士连衣裙拼色款【LD2AE702】']
新客___SummerT 08:42,"['', '新客']",08:42,['点击了 【0331050】不退换美国直邮  哥伦*比亚 男士 短裤 【XM2301】']
老客tbNick 08:42,"['', '老客']",08:42,['点击了 【0331015】不退换 美国直邮 拉*夫 男士拉链外套 【71091450】']
新客庆宝 08:42,"['', '新客']",08:42,['点击了 【A1121】不退换美国直邮  猫头*鹰 男士短袖T恤']
老客秋期期期期 08:43,"['', '老客']",08:43,['从推荐来了']
老客伊舒飞婷1023 08:42,"['', '老客']",08:42,['点击了 【女店】不退换 美国直邮 DKNY 女士 短袖T恤【B3360167】']
