Username,label,Time,action
老客Casset 20:07,"['', '老客']",20:07,['从直播频道关注来了']
老客米芽兔耳朵 20:07,"['', '老客']",20:07,['从直播频道关注来了']
老客小妮子150626 20:07,"['', '老客']",20:07,['从直播频道关注来了']
新客开心 20:07,"['', '新客']",20:07,['从推荐来了']
老客用户_54919925 20:07,"['', '老客']",20:07,['进入直播间']
老客爱穿西装的哥哥 20:07,"['', '老客']",20:07,['进入直播间']
老客tb381038_201 20:07,"['', '老客']",20:07,['绿色什么码？现在多少钱？']
新客最真的梦 20:08,"['', '新客']",20:08,['从直播频道关注来了']
老客隐庭微笑 20:08,"['', '老客']",20:08,['进入直播间']
老客tianyi90 20:08,"['', '老客']",20:08,['从直播频道关注来了']
老客小妮子150626 20:08,"['', '老客']",20:08,['点击了 【0331013】不退换美国直邮CK男士短袖T恤刺绣小标款 【40HP265】']
未关注新客爱吃火锅的一家人yeah 20:08,"['未关注', '新客']",20:08,['从推荐来了']
老客樱晴 20:08,"['', '老客']",20:08,['从直播频道关注来了']
老客海盐芝士 20:08,"['', '老客']",20:08,['进入直播间']
新客sz只记今朝笑 20:08,"['', '新客']",20:08,['进入直播间']
新客陈大力啦啦啦 20:08,"['', '新客']",20:08,['从直播频道关注来了']
新客lulu 20:08,"['', '新客']",20:08,['从直播频道关注来了']
新客chirstlv 20:08,"['', '新客']",20:08,['进入直播间']
老客烟花笑 20:08,"['', '老客']",20:08,['从直播频道关注来了']
未关注老客鸵鸟 20:08,"['未关注', '老客']",20:08,['从推荐来了']
未关注新客血红色的非别旁咪 20:08,"['未关注', '新客']",20:08,['进入直播间']
老客C^o^C 20:08,"['', '老客']",20:08,['从推荐来了']
老客槑brankly 20:08,"['', '老客']",20:08,['进入直播间']
新客最真的梦 20:08,"['', '新客']",20:08,['点击了 【0331013】不退换美国直邮CK男士短袖T恤刺绣小标款 【40HP265】']
新客开心 20:07,"['', '新客']",20:07,['点击了 【抢 国内现货】pa*per*clip 项**链 爱心 46cm长 14K金 7.6克']
老客Casset 20:07,"['', '老客']",20:07,['点击了 【女店】不退换美国直邮 AF 短袖T恤字母【0124-091】']
老客花小朵儿 20:08,"['', '老客']",20:08,['进入直播间']
老客tb381038_201 20:08,"['', '老客']",20:08,['怎么拍？']
老客隐庭微笑 20:08,"['', '老客']",20:08,['点击了 【0331003】不退换 美国直邮  CK 女士华夫格长袖卫衣【40W334P】']
新客开心 20:08,"['', '新客']",20:08,['点击了 【0331013】不退换美国直邮CK男士短袖T恤刺绣小标款 【40HP265】']
未关注新客pochibb:柠檬 20:08,"['未关注', '新客']",20:08,['进入直播间']
老客隐庭微笑 20:08,"['', '老客']",20:08,['点击了 【0331013】不退换美国直邮CK男士短袖T恤刺绣小标款 【40HP265】']
新客开心 20:08,"['', '新客']",20:08,['几码的']
新客Yoyo 20:08,"['', '新客']",20:08,['从推荐来了']
新客程程q宝贝 20:08,"['', '新客']",20:08,['进入直播间']
新客陈大力啦啦啦 20:08,"['', '新客']",20:08,['点击了 【抢 国内现货 】膳*魔*师水杯 玫红色 瑕疵']
老客会唱歌的凤凰hu 20:09,"['', '老客']",20:09,['进入直播间']
老客逗吱儿 20:09,"['', '老客']",20:09,['进入直播间']
未关注新客tbNick_jgjo8 20:09,"['未关注', '新客']",20:09,['从推荐来了']
新客晓晓 20:09,"['', '新客']",20:09,['从直播频道关注来了']
老客游向大海的鱼1112 20:08,"['', '老客']",20:08,['从直播频道关注来了']
老客crystalmissyou 20:08,"['', '老客']",20:08,['进入直播间']
新客陈大力啦啦啦 20:08,"['', '新客']",20:08,['点击了 【0331021】不退换美国直邮 拉*夫男士速干短袖T恤 【710867065】']
新客开心 20:08,"['', '新客']",20:08,['二百斤的胖子穿的吧']
老客Sammy_xu 20:09,"['', '老客']",20:09,['进入直播间']
老客隐庭微笑 20:08,"['', '老客']",20:08,['点击了 【0323051】不退换 美国直邮 CK 女士短款圆领卫衣 【CJCT3751】']
老客Casset 20:08,"['', '老客']",20:08,['点击了 【0331003】不退换 美国直邮  CK 女士华夫格长袖卫衣【40W334P】']
未关注新客pochibb:柠檬 20:09,"['未关注', '新客']",20:09,['进入直播间']
新客DiDi7133 20:09,"['', '新客']",20:09,['进入直播间']
老客用户_24780568 20:09,"['', '老客']",20:09,['进入直播间']
老客隐庭微笑 20:08,"['', '老客']",20:08,['加购了 【0323051】不退换 美国直邮 CK 女士短款圆领卫衣 【CJCT3751】']
老客小妖VS小淘气 20:09,"['', '老客']",20:09,['175/150穿什么码']
未关注新客王楠 20:09,"['未关注', '新客']",20:09,['从推荐来了']
老客tb381038_201 20:09,"['', '老客']",20:09,['好，上吧']
新客致青春 20:09,"['', '新客']",20:09,['从推荐来了']
老客蓝精灵 20:09,"['', '老客']",20:09,['从推荐来了']
老客单车沈 20:09,"['', '老客']",20:09,['从直播频道关注来了']
新客颗颗 20:09,"['', '新客']",20:09,['从推荐来了']
新客nbyaya1218 20:09,"['', '新客']",20:09,['从直播频道关注来了']
老客捷宝贝3311 19:46,"['', '老客']",19:46,['点击了 【抢 国内现货 】冠**军卫衣 无吊牌']
新客陈大力啦啦啦 20:09,"['', '新客']",20:09,['点击了 【抢 国内现货 】冠**军卫衣 无吊牌']
新客赢宝宝 20:09,"['', '新客']",20:09,['进入直播间']
老客LOVE古力 20:09,"['', '老客']",20:09,['从直播频道关注来了']
新客卿心如玉 20:09,"['', '新客']",20:09,['从直播频道关注来了']
新客nbyaya1218 20:09,"['', '新客']",20:09,['点击了 【抢 国内现货 】冠**军卫衣 无吊牌']
老客伊舒飞婷1023 20:09,"['', '老客']",20:09,['从推荐来了']
新客Judy 20:09,"['', '新客']",20:09,['进入直播间']
新客李宝娜的闺女 20:09,"['', '新客']",20:09,['从直播频道关注来了']
老客蓝精灵 20:09,"['', '老客']",20:09,['点击了 【抢 国内现货】pa*per*clip 项**链 爱心 46cm长 14K金 7.6克']
老客tb381038_201 20:09,"['', '老客']",20:09,['点击了 【抢 国内现货 】冠**军卫衣 无吊牌']
新客尔咚咚尔 20:09,"['', '新客']",20:09,['进入直播间']
新客跳宝宝爱妈妈 20:09,"['', '新客']",20:09,['进入直播间']
老客蓝精灵 20:09,"['', '老客']",20:09,['点击了 【抢 国内现货 】冠**军卫衣 无吊牌']
老客superYan 20:09,"['', '老客']",20:09,['进入直播间']
新客清妹 20:09,"['', '新客']",20:09,['进入直播间']
未关注新客墨仔555 20:09,"['未关注', '新客']",20:09,['从推荐来了']
新客Judy 20:09,"['', '新客']",20:09,['点击了 【0331021】不退换美国直邮 拉*夫男士速干短袖T恤 【710867065】']
老客伊舒飞婷1023 20:09,"['', '老客']",20:09,['点击了 【抢 国内现货 】冠**军卫衣 无吊牌']
老客tb381038_201 20:09,"['', '老客']",20:09,['拍了']
新客yfb1111111 20:09,"['', '新客']",20:09,['从推荐来了']
新客清妹 20:10,"['', '新客']",20:10,['进入直播间']
未关注新客pochibb:柠檬 20:10,"['未关注', '新客']",20:10,['进入直播间']
未关注新客summer_3663 20:10,"['未关注', '新客']",20:10,['进入直播间']
新客用户_08444613 20:10,"['', '新客']",20:10,['从推荐来了']
未关注新客流星的坠落 20:10,"['未关注', '新客']",20:10,['从推荐来了']
老客清晨雨露 20:10,"['', '老客']",20:10,['从推荐来了']
老客紫荆罗兰贝格 20:10,"['', '老客']",20:10,['进入直播间']
老客昵称198 20:10,"['', '老客']",20:10,['从推荐来了']
新客抹茶味de方便面04 20:10,"['', '新客']",20:10,['进入直播间']
新客开心 20:10,"['', '新客']",20:10,['进入直播间']
老客伊舒飞婷1023 20:10,"['', '老客']",20:10,['从推荐来了']
新客tb391654579 20:10,"['', '新客']",20:10,['从推荐来了']
新客陈大力啦啦啦 20:10,"['', '新客']",20:10,['胸围海军蓝啥码']
新客金魚小姐 20:10,"['', '新客']",20:10,['进入直播间']
老客铁红色的万两 20:10,"['', '老客']",20:10,['从直播频道关注来了']
新客陈大力啦啦啦 20:10,"['', '新客']",20:10,['点击了 【抢 国内现货 】冠**军卫衣 无吊牌']
新客抹茶味de方便面04 20:10,"['', '新客']",20:10,['点击了 【抢 国内现货】pa*per*clip 项**链 爱心 46cm长 14K金 7.6克']
新客陈大力啦啦啦 20:10,"['', '新客']",20:10,['上个海军蓝吧']
新客大大大大兔子的牙 20:10,"['', '新客']",20:10,['进入直播间']
新客尚尚 20:10,"['', '新客']",20:10,['从推荐来了']
新客yfb1111111 20:10,"['', '新客']",20:10,['点击了 【0331003】不退换 美国直邮  CK 女士华夫格长袖卫衣【40W334P】']
新客水果果子 20:10,"['', '新客']",20:10,['从推荐来了']
老客tb381038_201 20:10,"['', '老客']",20:10,['深灰什么码？']
新客咖啡37773 20:10,"['', '新客']",20:10,['进入直播间']
新客小雪 20:10,"['', '新客']",20:10,['从直播频道关注来了']
未关注新客养养好运lo 20:10,"['未关注', '新客']",20:10,['进入直播间']
老客pingguo 20:10,"['', '老客']",20:10,['进入直播间']
新客DiDi7133 20:10,"['', '新客']",20:10,['点击了 【0331013】不退换美国直邮CK男士短袖T恤刺绣小标款 【40HP265】']
新客Judy 20:10,"['', '新客']",20:10,['有XXL?']
老客Casset 20:10,"['', '老客']",20:10,['点击了 【抢 国内现货 】冠**军卫衣 无吊牌']
未关注新客pochibb:柠檬 20:11,"['未关注', '新客']",20:11,['进入直播间']
新客yfb1111111 20:10,"['', '新客']",20:10,['点击了 【抢 国内现货 】冠**军卫衣 无吊牌']
老客pingguo 20:10,"['', '老客']",20:10,['点击了 【抢 国内现货 】冠**军卫衣 无吊牌']
新客tbNick_jlxtq 20:11,"['', '新客']",20:11,['进入直播间']
老客用户_50275351 20:11,"['', '老客']",20:11,['从推荐来了']
未关注新客大头大头下雨不愁.... 20:11,"['未关注', '新客']",20:11,['进入直播间']
新客大猫 20:11,"['', '新客']",20:11,['进入直播间']
新客恋风及尘 20:11,"['', '新客']",20:11,['进入直播间']
未关注新客小金 20:11,"['未关注', '新客']",20:11,['进入直播间']
老客放逐天际的女孩 20:11,"['', '老客']",20:11,['进入直播间']
新客冰冰 20:11,"['', '新客']",20:11,['进入直播间']
新客小小太阳屁 20:11,"['', '新客']",20:11,['从推荐来了']
未关注新客用户_85416796 20:11,"['未关注', '新客']",20:11,['从推荐来了']
老客向上任生路 20:11,"['', '老客']",20:11,['从推荐来了']
老客花多多dei 20:11,"['', '老客']",20:11,['进入直播间']
老客毛爱丽丝 20:11,"['', '老客']",20:11,['从推荐来了']
老客花小朵儿 20:11,"['', '老客']",20:11,['进入直播间']
未关注新客朵朵朵云 20:11,"['未关注', '新客']",20:11,['进入直播间']
老客yfb1111111 20:11,"['', '老客']",20:11,['购买了 【抢 国内现货 】冠**军卫衣 无吊牌']
新客红茶 20:11,"['', '新客']",20:11,['进入直播间']
新客tb13899212 20:11,"['', '新客']",20:11,['进入直播间']
老客向上任生路 20:11,"['', '老客']",20:11,['从直播频道关注来了']
老客tb381038_201 20:11,"['', '老客']",20:11,['后面挂着的不是深灰吗？']
未关注新客瓜尔佳欣 20:11,"['未关注', '新客']",20:11,['进入直播间']
未关注新客布列塔尼的空气 20:11,"['未关注', '新客']",20:11,['进入直播间']
新客DiDi7133 20:11,"['', '新客']",20:11,['点击了 【女店】不退换美国直邮 AF 短袖T恤字母【0124-091】']
老客yfb1111111 20:11,"['', '老客']",20:11,['点击了 【抢 国内现货 】冠**军卫衣 无吊牌']
老客hbmmwang1 20:12,"['', '老客']",20:12,['从直播频道关注来了']
未关注新客朵朵朵云 20:12,"['未关注', '新客']",20:12,['进入直播间']
未关注新客瓜尔佳欣 20:11,"['未关注', '新客']",20:11,['从推荐来了']
未关注新客pochibb:柠檬 20:12,"['未关注', '新客']",20:12,['进入直播间']
新客红茶 20:12,"['', '新客']",20:12,['进入直播间']
老客小妮子150626 20:12,"['', '老客']",20:12,['从直播频道关注来了']
老客飞奔的小九 20:12,"['', '老客']",20:12,['从推荐来了']
新客都敏菁 20:12,"['', '新客']",20:12,['进入直播间']
新客may8911 20:12,"['', '新客']",20:12,['进入直播间']
新客DiDi7133 20:11,"['', '新客']",20:11,['点击了 【0329028】不退换美国直邮极度干燥 男士 短袖T恤【M1010967A】']
老客tbNick_pijul 20:12,"['', '老客']",20:12,['从直播频道关注来了']
老客甜橙的熙熙 20:12,"['', '老客']",20:12,['从推荐来了']
新客may8911 20:12,"['', '新客']",20:12,['从推荐来了']
新客姚姚0507 20:12,"['', '新客']",20:12,['进入直播间']
新客宝儿姐 20:12,"['', '新客']",20:12,['从直播频道关注来了']
老客你很皮的哈 20:12,"['', '老客']",20:12,['进入直播间']
老客花小朵儿 20:12,"['', '老客']",20:12,['进入直播间']
新客Julie君 20:12,"['', '新客']",20:12,['从推荐来了']
未关注新客展博之神 20:12,"['未关注', '新客']",20:12,['进入直播间']
老客yfb1111111 20:12,"['', '老客']",20:12,['点击了 【0323051】不退换 美国直邮 CK 女士短款圆领卫衣 【CJCT3751】']
新客DiDi7133 20:12,"['', '新客']",20:12,['点击了 【0323051】不退换 美国直邮 CK 女士短款圆领卫衣 【CJCT3751】']
新客Judy 20:12,"['', '新客']",20:12,['XL的胸围多大？']
老客甜橙的熙熙 20:12,"['', '老客']",20:12,['点击了 【0331021】不退换美国直邮 拉*夫男士速干短袖T恤 【710867065】']
老客yfb1111111 20:12,"['', '老客']",20:12,['点击了 【抢 国内现货 】冠**军卫衣 无吊牌']
新客陈大力啦啦啦 20:12,"['', '新客']",20:12,['点击了 【抢 国内现货 】冠**军卫衣 无吊牌']
未关注新客okaykids^-^ 20:12,"['未关注', '新客']",20:12,['从推荐来了']
新客豌豆2080 20:12,"['', '新客']",20:12,['进入直播间']
老客俪俪 20:12,"['', '老客']",20:12,['从推荐来了']
新客三体气动 20:05,"['', '新客']",20:05,['加购了 【抢 国内现货】pa*per*clip 项**链 爱心 46cm长 14K金 7.6克']
未关注老客江湖一点红006498 20:12,"['未关注', '老客']",20:12,['从推荐来了']
老客圣马洛 20:12,"['', '老客']",20:12,['进入直播间']
新客梅儿 20:12,"['', '新客']",20:12,['从直播频道关注来了']
未关注新客飘渺 20:12,"['未关注', '新客']",20:12,['进入直播间']
老客tb381038_201 20:12,"['', '老客']",20:12,['点击了 【抢 国内现货 】冠**军卫衣 无吊牌']
未关注新客tbNick_nz251 20:12,"['未关注', '新客']",20:12,['从推荐来了']
老客run坨坨 19:22,"['', '老客']",19:22,['地摊货这个价也不一定买得到']
老客透明的甘草片片 20:13,"['', '老客']",20:13,['进入直播间']
新客小土土 20:13,"['', '新客']",20:13,['从直播频道关注来了']
老客满满 20:13,"['', '老客']",20:13,['从推荐来了']
未关注新客pochibb:柠檬 20:13,"['未关注', '新客']",20:13,['进入直播间']
未关注新客花式卷包 20:13,"['未关注', '新客']",20:13,['从推荐来了']
老客run坨坨 20:13,"['', '老客']",20:13,['进入直播间']
老客毛爱丽丝 20:13,"['', '老客']",20:13,['从推荐来了']
新客WYY 20:13,"['', '新客']",20:13,['进入直播间']
老客圣马洛 20:13,"['', '老客']",20:13,['点击了 【0323051】不退换 美国直邮 CK 女士短款圆领卫衣 【CJCT3751】']
未关注新客惠康牙医 20:13,"['未关注', '新客']",20:13,['从推荐来了']
新客巨人不在意格格 20:13,"['', '新客']",20:13,['从直播频道关注来了']
新客WYY 20:13,"['', '新客']",20:13,['从推荐来了']
新客木头人是吃货88 20:13,"['', '新客']",20:13,['进入直播间']
老客透明的甘草片片 20:13,"['', '老客']",20:13,['点击了 【抢 国内现货 】冠**军卫衣 无吊牌']
老客樱晴 20:13,"['', '老客']",20:13,['加购了 【抢 国内现货 】冠**军卫衣 无吊牌']
老客开卷有益 20:13,"['', '老客']",20:13,['从直播频道关注来了']
老客昵称198 20:13,"['', '老客']",20:13,['从推荐来了']
新客一颗不黏牙的小糖豆 20:13,"['', '新客']",20:13,['从直播频道关注来了']
新客小土土 20:13,"['', '新客']",20:13,['点击了 【女店】不退换美国直邮 AF 短袖T恤字母【0124-091】']
未关注新客用户_57494053 20:13,"['未关注', '新客']",20:13,['进入直播间']
老客游向大海的鱼1112 20:13,"['', '老客']",20:13,['进入直播间']
未关注新客tbNick_zozt9 20:13,"['未关注', '新客']",20:13,['从推荐来了']
新客开心 20:13,"['', '新客']",20:13,['进入直播间']
未关注新客tbNick_dcxkg 20:13,"['未关注', '新客']",20:13,['进入直播间']
新客快乐的鱼 20:13,"['', '新客']",20:13,['从直播频道关注来了']
未关注新客吞吞吐吐的骨灰 20:13,"['未关注', '新客']",20:13,['进入直播间']
新客晴天娃娃 20:13,"['', '新客']",20:13,['从推荐来了']
新客虎崽娘 20:13,"['', '新客']",20:13,['从直播频道关注来了']
新客你看不见我tb333 20:13,"['', '新客']",20:13,['从推荐来了']
新客开开心心 20:13,"['', '新客']",20:13,['进入直播间']
未关注新客Nini_MonicaD 20:13,"['未关注', '新客']",20:13,['进入直播间']
老客yfb1111111 20:13,"['', '老客']",20:13,['点击了 【抢 国内现货 】冠**军卫衣 无吊牌']
老客run坨坨 20:13,"['', '老客']",20:13,['这架子上真的是只剩衣架了']
未关注新客一帆 20:13,"['未关注', '新客']",20:13,['进入直播间']
老客哞哞牛牛 20:14,"['', '老客']",20:14,['从推荐来了']
老客duoduo 20:14,"['', '老客']",20:14,['从推荐来了']
老客透明的甘草片片 20:13,"['', '老客']",20:13,['加购了 【抢 国内现货 】冠**军卫衣 无吊牌']
老客Casset 20:13,"['', '老客']",20:13,['点击了 【抢 国内现货 】冠**军卫衣 无吊牌']
未关注新客pochibb:柠檬 20:14,"['未关注', '新客']",20:14,['进入直播间']
新客双兔结伴走 20:14,"['', '新客']",20:14,['从直播频道关注来了']
新客圣淘沙沙 20:14,"['', '新客']",20:14,['进入直播间']
老客老特拉福德 20:14,"['', '老客']",20:14,['从推荐来了']
新客na娜娜lala 20:14,"['', '新客']",20:14,['从直播频道关注来了']
老客透明的甘草片片 20:14,"['', '老客']",20:14,['红色的也没有啦？']
老客Casset 20:14,"['', '老客']",20:14,['购买了 【抢 国内现货 】冠**军卫衣 无吊牌']
未关注新客早春的树 20:14,"['未关注', '新客']",20:14,['进入直播间']
老客樱晴 20:14,"['', '老客']",20:14,['从直播频道关注来了']
老客tbNick_bksq7 20:14,"['', '老客']",20:14,['从直播频道关注来了']
老客tb381038_201 20:14,"['', '老客']",20:14,['点击了 【抢 国内现货 】冠**军卫衣 无吊牌']
老客小妖VS小淘气 20:14,"['', '老客']",20:14,['点击了 【抢 国内现货 】冠**军卫衣 无吊牌']
老客宅家豆子 20:14,"['', '老客']",20:14,['从直播频道关注来了']
新客程程q宝贝 20:14,"['', '新客']",20:14,['进入直播间']
老客duoduo 20:14,"['', '老客']",20:14,['点击了 【抢 国内现货 】冠**军卫衣 无吊牌']
老客run坨坨 20:14,"['', '老客']",20:14,['那就不用播了']
未关注新客tb3339050692 20:14,"['未关注', '新客']",20:14,['进入直播间']
老客三分之二 20:14,"['', '老客']",20:14,['从直播频道关注来了']
老客小嫦0330 20:14,"['', '老客']",20:14,['进入直播间']
未关注新客叁伍六玖柒 20:14,"['未关注', '新客']",20:14,['进入直播间']
老客sunshine^暖暖 20:14,"['', '老客']",20:14,['进入直播间']
老客透明的甘草片片 20:14,"['', '老客']",20:14,['点击了 【抢 国内现货 】冠**军卫衣 无吊牌']
老客伊舒飞婷1023 20:14,"['', '老客']",20:14,['点击了 【抢 国内现货 】冠**军卫衣 无吊牌']
老客tb381038_201 20:14,"['', '老客']",20:14,['购买了 【抢 国内现货 】冠**军卫衣 无吊牌']
老客NX丶白将 20:14,"['', '老客']",20:14,['进入直播间']
新客恋风及尘 20:14,"['', '新客']",20:14,['进入直播间']
老客透明的甘草片片 20:14,"['', '老客']",20:14,['加购了 【抢 国内现货 】冠**军卫衣 无吊牌']
未关注新客pochibb:柠檬 20:15,"['未关注', '新客']",20:15,['进入直播间']
未关注新客橙黄色的乔依 20:15,"['未关注', '新客']",20:15,['进入直播间']
老客TB要淘淘 20:15,"['', '老客']",20:15,['进入直播间']
老客yfb1111111 20:14,"['', '老客']",20:14,['点击了 【抢 国内现货 】冠**军卫衣 无吊牌']
新客恋风及尘 20:15,"['', '新客']",20:15,['']
老客毛爱丽丝 20:14,"['', '老客']",20:14,['点击了 【抢 国内现货 】冠**军卫衣 无吊牌']
老客淘气的小松鼠520530 20:15,"['', '老客']",20:15,['进入直播间']
未关注新客tbNick_wpmbk 20:15,"['未关注', '新客']",20:15,['从推荐来了']
新客虎妞YZ 20:15,"['', '新客']",20:15,['从推荐来了']
老客欢声笑语 20:15,"['', '老客']",20:15,['从直播频道关注来了']
老客小妖VS小淘气 20:15,"['', '老客']",20:15,['深红有L嘛']
未关注新客开心宸希6 20:15,"['未关注', '新客']",20:15,['从推荐来了']
老客我爱布蕾玛奇朵 20:15,"['', '老客']",20:15,['进入直播间']
未关注新客壶壶 20:15,"['未关注', '新客']",20:15,['从推荐来了']
老客锕寶頭 20:15,"['', '老客']",20:15,['从推荐来了']
未关注新客铄铄妈妈 20:15,"['未关注', '新客']",20:15,['进入直播间']
新客888淼淼 20:15,"['', '新客']",20:15,['进入直播间']
未关注新客英子 20:15,"['未关注', '新客']",20:15,['从推荐来了']
新客gao 20:15,"['', '新客']",20:15,['从推荐来了']
老客透明的甘草片片 20:15,"['', '老客']",20:15,['点击了 【抢 国内现货 】冠**军卫衣 无吊牌']
未关注新客完美的涂涂 20:15,"['未关注', '新客']",20:15,['进入直播间']
老客淘气的小松鼠520530 20:15,"['', '老客']",20:15,['点击了 【抢 国内现货 】冠**军卫衣 无吊牌']
新客媛媛老师0618 20:16,"['', '新客']",20:16,['进入直播间']
老客淘气的小松鼠520530 20:15,"['', '老客']",20:15,['还是这些东西']
老客透明的甘草片片 20:15,"['', '老客']",20:15,['加购了 【抢 国内现货 】冠**军卫衣 无吊牌']
未关注新客pochibb:柠檬 20:16,"['未关注', '新客']",20:16,['进入直播间']
未关注新客有钱又有文化 20:16,"['未关注', '新客']",20:16,['进入直播间']
新客超级玉米1 20:16,"['', '新客']",20:16,['从直播频道关注来了']
新客水莲花 20:16,"['', '新客']",20:16,['进入直播间']
老客会飞的猫 20:16,"['', '老客']",20:16,['从直播频道关注来了']
新客Liberty 20:16,"['', '新客']",20:16,['从直播频道关注来了']
老客淘气的小松鼠520530 20:16,"['', '老客']",20:16,[' 没卖完，打骨折']
新客Redfreedom 20:16,"['', '新客']",20:16,['从直播频道关注来了']
老客透明的甘草片片 20:16,"['', '老客']",20:16,['点击了 【抢 国内现货 】冠**军卫衣 无吊牌']
未关注新客北纬森林 20:16,"['未关注', '新客']",20:16,['进入直播间']
新客一叶 20:16,"['', '新客']",20:16,['从推荐来了']
老客没有温度的太阳82 20:16,"['', '老客']",20:16,['从直播频道关注来了']
老客小妖VS小淘气 20:16,"['', '老客']",20:16,['点击了 【抢 国内现货 】冠**军卫衣 无吊牌']
新客减到一百(=^_^=) 20:16,"['', '新客']",20:16,['进入直播间']
未关注新客tb60022296 20:16,"['未关注', '新客']",20:16,['进入直播间']
未关注新客大吉大利 20:16,"['未关注', '新客']",20:16,['进入直播间']
老客泡沫咖啡 20:16,"['', '老客']",20:16,['从推荐来了']
老客徐老汉 20:16,"['', '老客']",20:16,['从直播频道关注来了']
老客用户_48978419 20:16,"['', '老客']",20:16,['从推荐来了']
老客温和de可爱鸭vi 20:16,"['', '老客']",20:16,['从推荐来了']
未关注新客北纬森林 20:16,"['未关注', '新客']",20:16,['从推荐来了']
老客yfb1111111 20:15,"['', '老客']",20:15,['点击了 【抢 国内现货 】冠**军卫衣 无吊牌']
老客淘气的小松鼠520530 20:16,"['', '老客']",20:16,['把凤梨上架']
老客小糖 20:16,"['', '老客']",20:16,['进入直播间']
老客淘气的小松鼠520530 20:16,"['', '老客']",20:16,['拍卖']
老客5F079AB7 20:16,"['', '老客']",20:16,['从直播频道关注来了']
老客小糖 20:16,"['', '老客']",20:16,['从推荐来了']
老客tbNick_pijul 20:16,"['', '老客']",20:16,['从推荐来了']
新客紫裔未央 20:16,"['', '新客']",20:16,['进入直播间']
未关注新客大吉大利 20:16,"['未关注', '新客']",20:16,['点击了 【0323051】不退换 美国直邮 CK 女士短款圆领卫衣 【CJCT3751】']
老客佳佳 20:16,"['', '老客']",20:16,['从直播频道关注来了']
老客yfb1111111 20:16,"['', '老客']",20:16,['点击了 【抢 国内现货 】冠**军卫衣 无吊牌']
老客淘气的小松鼠520530 20:16,"['', '老客']",20:16,['点击了 【抢 国内现货 】冠**军卫衣 无吊牌']
新客一叶 20:16,"['', '新客']",20:16,['点击了 【0323051】不退换 美国直邮 CK 女士短款圆领卫衣 【CJCT3751】']
新客没有收拾的书包 20:17,"['', '新客']",20:17,['从直播频道关注来了']
新客开心 20:16,"['', '新客']",20:16,['从推荐来了']
老客用户_48978419 20:16,"['', '老客']",20:16,['点击了 【0331021】不退换美国直邮 拉*夫男士速干短袖T恤 【710867065】']
老客透明的甘草片片 20:16,"['', '老客']",20:16,['加购了 【抢 国内现货 】冠**军卫衣 无吊牌']
未关注新客pochibb:柠檬 20:17,"['未关注', '新客']",20:17,['进入直播间']
未关注新客用户_84813805 20:17,"['未关注', '新客']",20:17,['进入直播间']
新客Tina付付 20:17,"['', '新客']",20:17,['进入直播间']
老客佳佳 20:16,"['', '老客']",20:16,['点击了 【抢 国内现货 】冠**军卫衣 无吊牌']
老客用户_48978419 20:16,"['', '老客']",20:16,['点击了 【0331003】不退换 美国直邮  CK 女士华夫格长袖卫衣【40W334P】']
老客张小艳 20:17,"['', '老客']",20:17,['从直播频道关注来了']
老客任性的建筑家or 20:17,"['', '老客']",20:17,['从直播频道关注来了']
未关注新客用户_84813805 20:17,"['未关注', '新客']",20:17,['从推荐来了']
老客透明的甘草片片 20:17,"['', '老客']",20:17,['购买了 【抢 国内现货 】冠**军卫衣 无吊牌']
老客小妖VS小淘气 20:17,"['', '老客']",20:17,['点击了 【抢 国内现货 】冠**军卫衣 无吊牌']
未关注新客小不点 20:17,"['未关注', '新客']",20:17,['进入直播间']
老客淘气的小松鼠520530 20:17,"['', '老客']",20:17,['进入直播间']
老客张小艳 20:17,"['', '老客']",20:17,['进入直播间']
老客佳佳 20:17,"['', '老客']",20:17,['进入直播间']
老客yfb1111111 20:17,"['', '老客']",20:17,['进入直播间']
新客减到一百(=^_^=) 20:17,"['', '新客']",20:17,['进入直播间']
未关注新客大吉大利 20:17,"['未关注', '新客']",20:17,['进入直播间']
老客用户_48978419 20:17,"['', '老客']",20:17,['进入直播间']
老客没有温度的太阳82 20:17,"['', '老客']",20:17,['进入直播间']
未关注新客有钱又有文化 20:17,"['未关注', '新客']",20:17,['进入直播间']
老客锕寶頭 20:17,"['', '老客']",20:17,['进入直播间']
新客恋风及尘 20:17,"['', '新客']",20:17,['进入直播间']
老客樱晴 20:17,"['', '老客']",20:17,['进入直播间']
老客透明的甘草片片 20:17,"['', '老客']",20:17,['进入直播间']
老客Casset 20:17,"['', '老客']",20:17,['进入直播间']
老客小妖VS小淘气 20:17,"['', '老客']",20:17,['进入直播间']
老客七七 20:17,"['', '老客']",20:17,['进入直播间']
老客地半仙 20:17,"['', '老客']",20:17,['进入直播间']
新客直播助理7 20:17,"['', '新客']",20:17,['进入直播间']
老客透明的甘草片片 20:17,"['', '老客']",20:17,['抢到了✌️']
未关注老客左右_淘石 20:17,"['未关注', '老客']",20:17,['从推荐来了']
新客减到一百(=^_^=) 20:16,"['', '新客']",20:16,['点击了 【抢 国内现货 】冠**军卫衣 无吊牌']
老客锕寶頭 20:17,"['', '老客']",20:17,['我出0.01']
未关注新客詹妮 20:17,"['未关注', '新客']",20:17,['从推荐来了']
老客淘气的小松鼠520530 20:17,"['', '老客']",20:17,['点击了 【抢 国内现货 】冠**军卫衣 无吊牌']
